State Id,Program Title,ServiceCode,ServiceTitle,ActualStartDate,ActualEndDate,CompletionStatus,ServiceProviderName,CourseName,CredentialType 1,CredentialDate 1,CredentialType 2,CredentialDate 2,ExitReason,ExitDate,Q0 -Wages at Exit,EmploymentStartDate,EmpName,EmpCity,EmpStateCD,JobTitle,HoursPerWeek,PlacementHourWage,MedicalBenefits,OtherBenefits,TrainRelatedEmp,NonTraditionalEmp,NAICSCode,QTR1A Exit,QTR2A Exit,QTR3A Exit,Year,OfficeName,JobOrderNo.,Q0 -Wages at Exit 
413028,0,328,Occupational Skills Training (Non-ITA),6/10/2019,9/27/2019,Successful Completion,CC Prep - MLK,Help Desk IT Training,6.0,9/11/2019,0,0,Successful Completion Employed,12/18/2019,0.0,4/1/2019,DC Department of Behavioral Health,Washington,DC,Behavioral Health Tech,40.0,40.0,1.0,1.0,9.0,0.0,923120.0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
96194,0,313,Enrolled In State And Local Training,6/20/2019,6/21/2019,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,6/21/2019,0,0,Successful Completion Employed,6/18/2019,0.0,6/18/2019,Eugene McCutchen,0,0,Mover,40.0,15.0,0.0,0.0,9.0,0.0,0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
99318,0,313,Enrolled In State And Local Training,8/1/2019,8/2/2019,Successful Completion,The Training Zone of the DMV,OSHA 30,5.0,7/12/2019,0,0,Successful Completion Employed,12/4/2019,0.0,9/16/2019,ARAMARK,Washington,DC,housekeeping,32.0,14.3,0.0,0.0,9.0,0.0,721110.0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
178006,0,313,Enrolled In State And Local Training,9/28/2019,9/28/2019,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,9/20/2019,0,0,Successful Completion Employed,1/8/2020,0.0,12/16/2019,Truly Solar,Upper Marlboro,MD,Energy Consultant,40.0,30.0,1.0,1.0,9.0,0.0,0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
3420,0,313,Enrolled In State And Local Training,8/15/2019,8/16/2019,Successful Completion,The Training Zone of the DMV,OSHA 30,5.0,8/9/2019,0,0,Successful Completion Employed,12/4/2019,0.0,9/3/2019,DC Circulator,Washington,DC,Transit Bus Driver,40.0,18.0,0.0,0.0,9.0,0.0,488210.0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
511327,0,313,Enrolled In State And Local Training,8/8/2019,8/9/2019,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,8/9/2019,0,0,Successful Completion Employed,12/16/2019,0.0,12/16/2019,Capital Area Food Bank,Washington,DC,Truck Driver with CDL B,40.0,21.16,1.0,1.0,9.0,0.0,624210.0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
30093,0,313,Enrolled In State And Local Training,2/28/2019,3/1/2019,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,3/1/2019,0,0,Successful Completion Employed,2/3/2020,0.0,8/1/2019,Office of the State Superintendent of Education,Washington,DC,Bus Attendant,40.0,14.92,1.0,1.0,9.0,0.0,923110.0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
506539,0,313,Enrolled In State And Local Training,3/28/2019,3/29/2019,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,3/24/2019,0,0,Successful Completion Employed,7/21/2019,0.0,7/21/2019,Tradesmen International,Washington,DC,General Laborer,40.0,15.0,1.0,1.0,9.0,0.0,238990.0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
14934,0,328,Occupational Skills Training (Non-ITA),3/25/2019,7/24/2019,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,0,0,0,0,Successful Completion Employed,8/12/2019,0.0,8/12/2019,Cw Wright Construction,Winchester,VA,Laborer,40.0,18.0,1.0,1.0,9.0,0.0,236115.0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
280669,0,313,Enrolled In State And Local Training,5/30/2019,5/31/2019,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,5/31/2019,0,0,Successful Completion Employed,6/3/2019,0.0,6/3/2019,Alpha Staff,Fort Lauderdale,FL,Cook,40.0,16.0,1.0,1.0,9.0,0.0,0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
505854,0,313,Enrolled In State And Local Training,4/4/2019,4/5/2019,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,4/5/2019,0,0,Successful Completion Employed,2/24/2020,0.0,6/22/2019,Walmart,0,0,CRAFT WORKER SKILLED,40.0,11.5,1.0,1.0,9.0,0.0,0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
418498,0,313,Enrolled In State And Local Training,6/27/2019,6/28/2019,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,6/28/2019,0,0,Successful Completion Employed,12/9/2019,0.0,12/9/2019,UPS,0,0,Sorter,40.0,14.0,1.0,1.0,9.0,0.0,0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
99834,0,313,Enrolled In State And Local Training,6/13/2019,6/14/2019,Successful Completion,The Training Zone of the DMV,OSHA 30,5.0,3/29/2019,0,0,Successful Completion Employed,2/24/2020,0.0,10/21/2019,Rehab Plus Staffing Group,0,0,Dedicated Aide,20.0,14.0,1.0,1.0,9.0,0.0,0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
6798,0,328,Occupational Skills Training (Non-ITA),6/10/2019,9/27/2019,Successful Completion,CC Prep - MLK,Help Desk IT Training,6.0,6/5/2019,0,0,Successful Completion Employed,3/9/2020,0.0,3/9/2020,22nd Century Technology,Mc Lean,VA,PC Systems Specialist,40.0,21.15,1.0,1.0,9.0,0.0,541612.0,0,0,0,2019,DC Infrastructure Academy,0.0,0.0
9425,0,328,Occupational Skills Training (Non-ITA),10/21/2019,12/2/2019,Successful Completion,Excel Automotive Institute,Automotive- Steering & Suspension,5.0,7/11/2019,0,0,Successful Completion Employed,2/6/2020,0.0,2/6/2020,Crescent Hospitality Corporation,Alexandria,VA,Floor Houseperson,40.0,12.56,1.0,1.0,9.0,0.0,0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
203732,0,313,Enrolled In State And Local Training,10/23/2019,10/24/2019,Successful Completion,The Training Zone of the DMV,OSHA 30,5.0,10/24/2019,0,0,Successful Completion Employed,4/17/2020,0.0,7/6/2020,Pepco Holdings Inc,Washington,DC,Substation Operations Trainee,40.0,21.75,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
173055,0,328,Occupational Skills Training (Non-ITA),2/3/2020,5/15/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,9/4/2019,0,0,Successful Completion Employed,7/7/2020,0.0,7/7/2020,Utility Lines Construction,White Marsh,MD,Apprentice 1,40.0,18.0,1.0,1.0,9.0,0.0,238210.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
94429,0,328,Occupational Skills Training (Non-ITA),8/10/2020,9/29/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,0,0,0,0,Successful Completion Employed,1/6/2021,0.0,1/4/2021,Aldridge Electric Inc,Cheverly,MD,Groundman,40.0,19.92,1.0,1.0,9.0,0.0,0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
173055,0,328,Occupational Skills Training (Non-ITA),1/6/2020,1/30/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,9/4/2019,0,0,Successful Completion Employed,7/7/2020,0.0,7/7/2020,Utility Lines Construction,White Marsh,MD,Apprentice 1,40.0,18.0,1.0,1.0,9.0,0.0,238210.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
515788,0,328,Occupational Skills Training (Non-ITA),2/3/2020,5/15/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,12/20/2019,0,0,Successful Completion Employed,7/13/2020,0.0,7/13/2020,Pepco Holdings Inc,Washington,DC,Helper Transformer Tester,40.0,22.69,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
482703,0,328,Occupational Skills Training (Non-ITA),2/3/2020,5/15/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,5/3/2019,0,0,Successful Completion Employed,9/11/2020,0.0,8/31/2020,Pepco Holdings Inc,Washington,DC,Helper Transformer Tester,40.0,22.69,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
391406,0,328,Occupational Skills Training (Non-ITA),8/10/2020,9/29/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,9/30/2020,0,0,Successful Completion Employed,12/1/2020,0.0,12/1/2020,Utility Lines Construction,Bridgeville,DE,1st Level Apprentice,40.0,18.0,1.0,1.0,9.0,0.0,238210.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
413028,0,313,Enrolled In State And Local Training,10/23/2019,10/24/2019,Successful Completion,The Training Zone of the DMV,OSHA 30,6.0,9/11/2019,5.0,10/24/2019,Successful Completion Employed,12/18/2019,0.0,4/1/2019,DC Department of Behavioral Health,Washington,DC,Behavioral Health Tech,40.0,40.0,1.0,1.0,9.0,0.0,923120.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
291914,0,328,Occupational Skills Training (Non-ITA),8/10/2020,9/29/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,12/20/2019,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Dynamic Concepts Inc.,Washington,DC,Construction Laborer,40.0,19.0,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
186158,0,328,Occupational Skills Training (Non-ITA),2/3/2020,5/15/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,12/20/2019,0,0,Successful Completion Employed,7/13/2020,0.0,7/13/2020,Pepco Holdings Inc,Washington,DC,Helper Meter Technician,40.0,21.75,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
519388,0,328,Occupational Skills Training (Non-ITA),6/1/2020,8/21/2020,Successful Completion,"CNI, LLC",Washington Gas Training Program,5.0,6/17/2020,0,0,Successful Completion Employed,9/21/2020,0.0,9/21/2020,Miller Pipeline Corp,Halethorpe,MD,General Laborer,40.0,20.25,1.0,1.0,9.0,0.0,237120.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
391406,0,313,Enrolled In State And Local Training,9/30/2020,9/30/2020,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,9/30/2020,0,0,Successful Completion Employed,12/1/2020,0.0,12/1/2020,Utility Lines Construction,Bridgeville,DE,1st Level Apprentice,40.0,18.0,1.0,1.0,9.0,0.0,238210.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
511320,0,328,Occupational Skills Training (Non-ITA),2/3/2020,5/15/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,7/24/2019,0,0,Successful Completion Employed,7/13/2020,0.0,7/13/2020,Pepco Holdings Inc,Washington,DC,Helper Meter Technician,40.0,22.69,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
473669,0,328,Occupational Skills Training (Non-ITA),1/6/2020,1/30/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,12/20/2019,0,0,Successful Completion Employed,7/6/2020,0.0,7/6/2020,Pepco Holdings Inc,Washington,DC,Helper Substation Tech,40.0,21.75,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
203759,0,328,Occupational Skills Training (Non-ITA),1/8/2020,1/23/2020,Successful Completion,Hamel Builders Inc.,OSHA-10 & OSHA-30,5.0,1/23/2020,0,0,Successful Completion Employed,3/2/2020,0.0,3/2/2020,Thompson Facilities Services,Washington,DC,Laborer,40.0,15.25,1.0,1.0,9.0,0.0,0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
180822,0,328,Occupational Skills Training (Non-ITA),8/10/2020,9/29/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,9/30/2020,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Pepco Holdings Inc,Washington,DC,Substation Helper NERC,40.0,23.34,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
507216,0,328,Occupational Skills Training (Non-ITA),9/29/2020,11/23/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,9/30/2020,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Dynamic Concepts Inc.,Washington,DC,Laborer,40.0,18.0,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
97021,0,328,Occupational Skills Training (Non-ITA),6/1/2020,8/21/2020,Successful Completion,"CNI, LLC",Washington Gas Training Program,5.0,6/17/2020,0,0,Successful Completion Employed,9/11/2020,0.0,9/11/2020,Dynamic Concepts Inc (DCI),Washington,DC,General Laborer,40.0,22.0,1.0,1.0,9.0,0.0,541614.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
307610,0,328,Occupational Skills Training (Non-ITA),6/1/2020,8/21/2020,Successful Completion,"CNI, LLC",Washington Gas Training Program,5.0,6/17/2020,0,0,Successful Completion Employed,9/30/2020,0.0,10/5/2020,"MALILL, LLC",Elkridge,MD,Skilled Laborer,40.0,21.0,1.0,1.0,9.0,0.0,236210.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
112811,0,328,Occupational Skills Training (Non-ITA),8/10/2020,9/29/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,9/30/2020,0,0,Successful Completion Employed,12/1/2020,0.0,12/1/2020,Utility Lines Construction,Bridgeville,DE,1st Level Apprentice,40.0,18.0,1.0,1.0,9.0,0.0,238210.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
113787,0,328,Occupational Skills Training (Non-ITA),8/10/2020,9/29/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,9/30/2020,0,0,Successful Completion Employed,10/23/2020,0.0,10/5/2020,UPS Store,Washington,DC,Package Driver,40.0,21.0,1.0,1.0,9.0,0.0,541860.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
24127,0,328,Occupational Skills Training (Non-ITA),1/6/2020,1/30/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,12/20/2019,0,0,Successful Completion Employed,7/13/2020,0.0,7/13/2020,Pepco Holdings Inc,Washington,DC,Helper Substation Technician,40.0,21.75,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
473669,0,328,Occupational Skills Training (Non-ITA),2/3/2020,5/15/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,12/20/2019,0,0,Successful Completion Employed,7/6/2020,0.0,7/6/2020,Pepco Holdings Inc,Washington,DC,Helper Substation Tech,40.0,21.75,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
94429,0,328,Occupational Skills Training (Non-ITA),9/29/2020,11/23/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,0,0,0,0,Successful Completion Employed,1/6/2021,0.0,1/4/2021,Aldridge Electric Inc,Cheverly,MD,Groundman,40.0,19.92,1.0,1.0,9.0,0.0,0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
74832,0,328,Occupational Skills Training (Non-ITA),6/1/2020,8/21/2020,Successful Completion,"CNI, LLC",Washington Gas Training Program,5.0,6/17/2020,0,0,Successful Completion Employed,9/24/2020,0.0,9/24/2020,Dynamic Concepts Inc (DCI),Washington,DC,General Laborer,40.0,24.0,1.0,1.0,9.0,0.0,541614.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
17697,0,313,Enrolled In State And Local Training,10/23/2019,10/24/2019,Successful Completion,The Training Zone of the DMV,OSHA 30,5.0,10/24/2019,0,0,Successful Completion Employed,7/7/2020,0.0,7/6/2020,Pepco Holdings Inc,Washington,DC,Substation Operations Trainee,40.0,21.75,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
514342,0,313,Enrolled In State And Local Training,9/30/2020,9/30/2020,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,9/30/2020,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Dynamic Concepts Inc.,Washington,DC,Construction Laborer,40.0,18.0,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
512859,0,313,Enrolled In State And Local Training,10/23/2019,10/24/2019,Unsuccessful Completion - Failed to Report,The Training Zone of the DMV,OSHA 30,5.0,9/4/2019,0,0,Successful Completion Employed,11/2/2019,0.0,11/2/2019,Shake Shack,0,0,Team Member,40.0,13.86,1.0,1.0,9.0,0.0,0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
514342,0,328,Occupational Skills Training (Non-ITA),8/10/2020,9/29/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,9/30/2020,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Dynamic Concepts Inc.,Washington,DC,Construction Laborer,40.0,18.0,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
507216,0,328,Occupational Skills Training (Non-ITA),8/10/2020,9/29/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,9/30/2020,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Dynamic Concepts Inc.,Washington,DC,Laborer,40.0,18.0,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
391406,0,328,Occupational Skills Training (Non-ITA),9/29/2020,11/23/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,9/30/2020,0,0,Successful Completion Employed,12/1/2020,0.0,12/1/2020,Utility Lines Construction,Bridgeville,DE,1st Level Apprentice,40.0,18.0,1.0,1.0,9.0,0.0,238210.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
291914,0,328,Occupational Skills Training (Non-ITA),9/29/2020,11/23/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,12/20/2019,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Dynamic Concepts Inc.,Washington,DC,Construction Laborer,40.0,19.0,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
24127,0,328,Occupational Skills Training (Non-ITA),2/3/2020,5/15/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,12/20/2019,0,0,Successful Completion Employed,7/13/2020,0.0,7/13/2020,Pepco Holdings Inc,Washington,DC,Helper Substation Technician,40.0,21.75,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
180822,0,328,Occupational Skills Training (Non-ITA),9/29/2020,11/23/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,9/30/2020,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Pepco Holdings Inc,Washington,DC,Substation Helper NERC,40.0,23.34,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
519378,0,328,Occupational Skills Training (Non-ITA),6/1/2020,8/21/2020,Successful Completion,"CNI, LLC",Washington Gas Training Program,5.0,6/17/2020,0,0,Successful Completion Employed,9/28/2020,0.0,9/28/2020,Miller Pipe Line Corp,Bladensburg,MD,General Laborer,40.0,20.25,1.0,1.0,9.0,0.0,237120.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
515788,0,328,Occupational Skills Training (Non-ITA),1/6/2020,1/30/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,12/20/2019,0,0,Successful Completion Employed,7/13/2020,0.0,7/13/2020,Pepco Holdings Inc,Washington,DC,Helper Transformer Tester,40.0,22.69,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
507216,0,313,Enrolled In State And Local Training,9/30/2020,9/30/2020,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,9/30/2020,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Dynamic Concepts Inc.,Washington,DC,Laborer,40.0,18.0,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
514342,0,328,Occupational Skills Training (Non-ITA),9/29/2020,11/23/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,9/30/2020,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Dynamic Concepts Inc.,Washington,DC,Construction Laborer,40.0,18.0,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
186158,0,328,Occupational Skills Training (Non-ITA),1/6/2020,1/30/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,12/20/2019,0,0,Successful Completion Employed,7/13/2020,0.0,7/13/2020,Pepco Holdings Inc,Washington,DC,Helper Meter Technician,40.0,21.75,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
180822,0,313,Enrolled In State And Local Training,9/30/2020,9/30/2020,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,9/30/2020,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Pepco Holdings Inc,Washington,DC,Substation Helper NERC,40.0,23.34,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
291914,0,328,Occupational Skills Training (Non-ITA),1/7/2020,1/30/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,12/20/2019,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Dynamic Concepts Inc.,Washington,DC,Construction Laborer,40.0,19.0,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
66218,0,328,Occupational Skills Training (Non-ITA),6/1/2020,8/21/2020,Successful Completion,"CNI, LLC",Washington Gas Training Program,5.0,6/17/2020,0,0,Successful Completion Employed,9/14/2020,0.0,9/14/2020,Blackwood DC,0,0,Apprentice,40.0,22.0,1.0,1.0,9.0,0.0,0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
291914,0,328,Occupational Skills Training (Non-ITA),2/3/2020,3/16/2020,Unsuccessful Completion - Did Not Meet Requirement,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,12/20/2019,0,0,Successful Completion Employed,11/30/2020,0.0,11/30/2020,Dynamic Concepts Inc.,Washington,DC,Construction Laborer,40.0,19.0,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
482703,0,328,Occupational Skills Training (Non-ITA),1/6/2020,1/30/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,5/3/2019,0,0,Successful Completion Employed,9/11/2020,0.0,8/31/2020,Pepco Holdings Inc,Washington,DC,Helper Transformer Tester,40.0,22.69,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
113787,0,313,Enrolled In State And Local Training,9/30/2020,9/30/2020,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,9/30/2020,0,0,Successful Completion Employed,10/23/2020,0.0,10/5/2020,UPS Store,Washington,DC,Package Driver,40.0,21.0,1.0,1.0,9.0,0.0,541860.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
113787,0,328,Occupational Skills Training (Non-ITA),9/29/2020,10/23/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,9/30/2020,0,0,Successful Completion Employed,10/23/2020,0.0,10/5/2020,UPS Store,Washington,DC,Package Driver,40.0,21.0,1.0,1.0,9.0,0.0,541860.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
181263,0,313,Enrolled In State And Local Training,8/31/2020,9/4/2020,Successful Completion,The Training Zone of the DMV,OSHA 30,5.0,9/4/2020,0,0,Successful Completion Employed,10/5/2020,0.0,10/5/2020,"MALILL, LLC",Elkridge,MD,Skilled Laborer,40.0,21.0,1.0,1.0,9.0,0.0,236210.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
112811,0,313,Enrolled In State And Local Training,9/30/2020,9/30/2020,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5.0,9/30/2020,0,0,Successful Completion Employed,12/1/2020,0.0,12/1/2020,Utility Lines Construction,Bridgeville,DE,1st Level Apprentice,40.0,18.0,1.0,1.0,9.0,0.0,238210.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
515494,0,328,Occupational Skills Training (Non-ITA),1/6/2020,1/29/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,12/20/2019,0,0,Successful Completion Employed,1/29/2020,0.0,1/27/2020,Dynamic Concepts Inc.,Washington,DC,Flagger,40.0,19.5,1.0,1.0,9.0,0.0,541618.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
112811,0,328,Occupational Skills Training (Non-ITA),9/29/2020,11/23/2020,Successful Completion,"Pepco Holdings, Inc.",Pepco Utility Training Class,5.0,9/30/2020,0,0,Successful Completion Employed,12/1/2020,0.0,12/1/2020,Utility Lines Construction,Bridgeville,DE,1st Level Apprentice,40.0,18.0,1.0,1.0,9.0,0.0,238210.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
450342,0,328,Occupational Skills Training (Non-ITA),6/1/2020,8/21/2020,Successful Completion,"CNI, LLC",Washington Gas Training Program,5.0,6/17/2020,0,0,Successful Completion Employed,9/21/2020,0.0,9/21/2020,Dynamic Concepts Inc (DCI),Washington,DC,General Laborer,40.0,16.0,1.0,1.0,9.0,0.0,541614.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
511320,0,328,Occupational Skills Training (Non-ITA),1/6/2020,1/30/2020,Successful Completion,University of the District of Columbia (UDC),Quick Path to Energy,5.0,7/24/2019,0,0,Successful Completion Employed,7/13/2020,0.0,7/13/2020,Pepco Holdings Inc,Washington,DC,Helper Meter Technician,40.0,22.69,1.0,1.0,9.0,0.0,551112.0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
94429,0,328,Occupational Skills Training (Non-ITA),6/17/2020,8/3/2020,Unsuccessful Completion - Did Not Meet Requirement,"CNI, LLC",Washington Gas Training Program,0,0,0,0,Successful Completion Employed,1/6/2021,0.0,1/4/2021,Aldridge Electric Inc,Cheverly,MD,Groundman,40.0,19.92,1.0,1.0,9.0,0.0,0,0,0,0,2020,DC Infrastructure Academy,0.0,0.0
391406,DC Infrastructure Academy,893,Unsubsidized Employment,11/30/2020,11/30/2020,Successful Completion,0,0,5,9/30/2020,0,0,Successful Completion Employed,12/1/2020,0.0,12/1/2020,Utility Lines Construction,Bridgeville,DE,1st Level Apprentice,40,18,1,1,9,0,238210,0,0,0,2021,0,0.0,0.0
113787,DC Infrastructure Academy,893,Unsubsidized Employment,10/5/2020,10/5/2020,Successful Completion,0,0,5,9/30/2020,0,0,Successful Completion Employed,10/23/2020,0.0,10/5/2020,UPS Store,Washington,DC,Package Driver,40,21,1,1,9,0,541860,0,0,0,2021,0,0.0,0.0
