State Id,Program Title,"Service
Code","Service
Title","Actual
Start
Date","Actual
End
Date","Completion
Status","Service
Provider
Name","Course
Name","Credential
Type 1","Credential
Date 1","Credential
Type 2","Credential
Date 2","Exit
Reason","Exit
Date",Q0 -Wages at Exit,"Employment
Start
Date",EmpName,EmpCity,EmpStateCD,JobTitle,HoursPerWeek,"Placement
Hour
Wage","Medical
Benefits","Other
Benefits","Train
Related
Emp","Non
Traditional
Emp","NAICS
Code",QTR1A Exit,QTR2A Exit,QTR3A Exit
148589,DC Infrastructure Academy,608,1K Opportunities,8/10/2018,8/10/2018,Successful Completion,,,,,,,Successful Completion Employed,9/18/2019,,                              ,,,,,,,,,,,,,,
464446,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/9/2018,8/10/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
464446,DC Infrastructure Academy,608,1K Opportunities,8/10/2018,8/10/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
194926,DC Infrastructure Academy,101,Orientation,8/9/2018,8/9/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
459933,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/9/2018,8/10/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,2/24/2020,,5/28/2019,Whole Foods Market,Alexandria,VA,In-Store Shopper,40,15,1,1,9,0,445110,,,
459933,DC Infrastructure Academy,608,1K Opportunities,8/10/2018,8/10/2018,Successful Completion,,,,,,,Successful Completion Employed,2/24/2020,,5/28/2019,Whole Foods Market,Alexandria,VA,In-Store Shopper,40,15,1,1,9,0,445110,,,
68369,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
68369,DC Infrastructure Academy,101,Orientation,8/9/2018,8/9/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
328022,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/9/2018,8/10/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
328022,DC Infrastructure Academy,608,1K Opportunities,8/10/2018,8/10/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
41103,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/9/2018,8/9/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,6/18/2019,,6/18/2019,Eugene McCutchen,,,Mover,40,15,0,0,9,0,,,,
41103,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,6/18/2019,,6/18/2019,Eugene McCutchen,,,Mover,40,15,0,0,9,0,,,,
41103,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Successful Completion Employed,6/18/2019,,6/18/2019,Eugene McCutchen,,,Mover,40,15,0,0,9,0,,,,
479098,DC Infrastructure Academy,101,Orientation,8/10/2018,8/10/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
19786,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/9/2018,8/10/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
19786,DC Infrastructure Academy,608,1K Opportunities,8/10/2018,8/10/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
480062,DC Infrastructure Academy,101,Orientation,8/10/2018,8/10/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,5/24/2019,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
178816,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/10/2018,8/10/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,9/18/2019,,2/19/2020,Area Wide Protective,Fishersville,VA,Protector,40,11.5,1,1,9,0,423610,,,
301549,DC Infrastructure Academy,101,Orientation,8/10/2018,8/10/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
425165,DC Infrastructure Academy,101,Orientation,8/10/2018,8/10/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/3/2019,,                              ,,,,,,,,,,,,,,
182800,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
182800,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
182800,DC Infrastructure Academy,101,Orientation,8/10/2018,8/10/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
101241,DC Infrastructure Academy,101,Orientation,8/10/2018,8/10/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
329846,DC Infrastructure Academy,101,Orientation,8/10/2018,8/10/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
455338,DC Infrastructure Academy,101,Orientation,8/10/2018,8/10/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,10/2/2019,,11/1/2018,UPS Customer Ctr,Laurel,MD,Preloader,40,14,0,0,9,0,541860,,,
455338,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,10/2/2019,,11/1/2018,UPS Customer Ctr,Laurel,MD,Preloader,40,14,0,0,9,0,541860,,,
455338,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Successful Completion Employed,10/2/2019,,11/1/2018,UPS Customer Ctr,Laurel,MD,Preloader,40,14,0,0,9,0,541860,,,
50512,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,9/18/2019,,9/16/2019,"TPUSA-FHCS, INC",,,Agent,40,11,1,1,9,0,,,,
50512,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Successful Completion Employed,9/18/2019,,9/16/2019,"TPUSA-FHCS, INC",,,Agent,40,11,1,1,9,0,,,,
453940,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),8/28/2018,9/20/2018,Successful Completion,ITC Technologies LLC,Help Desk IT Training,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
453940,DC Infrastructure Academy,101,Orientation,8/10/2018,8/10/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
453940,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
453940,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
420901,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,9/18/2019,,10/28/2018,oasis,,,Team Member,40,13.25,1,1,9,0,,,,
420901,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Successful Completion Employed,9/18/2019,,10/28/2018,oasis,,,Team Member,40,13.25,1,1,9,0,,,,
477895,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/13/2018,Status of Completion Unknown,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
477895,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
477895,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
477895,DC Infrastructure Academy,101,Orientation,8/17/2018,8/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
477895,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
477895,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
213974,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,9/18/2019,,4/15/2019,istrict Dept. of Transportation (DDOT),,, Street Sign Installer,40,16,1,1,9,0,,,,
213974,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Successful Completion Employed,9/18/2019,,4/15/2019,istrict Dept. of Transportation (DDOT),,, Street Sign Installer,40,16,1,1,9,0,,,,
418192,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,9/18/2019,,4/17/2019,Tyson Project Management Group,Washington,DC,Temp/Contractor,40,13.25,1,1,9,0,541614,,,
418192,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Successful Completion Employed,9/18/2019,,4/17/2019,Tyson Project Management Group,Washington,DC,Temp/Contractor,40,13.25,1,1,9,0,541614,,,
93527,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
93527,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
452675,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
452675,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
405114,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
405114,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
480144,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5,3/8/2019,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
480144,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,5,3/8/2019,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
181265,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,9/18/2019,,9/13/2019,Charley's Steakery,,,ASSOCIATE,40,11,1,1,9,0,,,,
181265,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Successful Completion Employed,9/18/2019,,9/13/2019,Charley's Steakery,,,ASSOCIATE,40,11,1,1,9,0,,,,
38376,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
38376,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
508016,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
508016,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
98826,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
98826,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
480155,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
480155,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
480158,DC Infrastructure Academy,101,Orientation,9/7/2018,9/7/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
480158,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
480158,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
370148,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
370148,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
480167,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
480167,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
388762,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
388762,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
480166,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
480166,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
480166,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
480166,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
480168,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/13/2018,8/14/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
480168,DC Infrastructure Academy,608,1K Opportunities,8/14/2018,8/14/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
436335,DC Infrastructure Academy,101,Orientation,8/13/2018,8/13/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
480134,DC Infrastructure Academy,101,Orientation,8/13/2018,8/13/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
418451,DC Infrastructure Academy,101,Orientation,8/13/2018,8/13/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
480160,DC Infrastructure Academy,101,Orientation,8/13/2018,8/13/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
480160,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/27/2018,8/28/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
480160,DC Infrastructure Academy,608,1K Opportunities,8/28/2018,8/28/2018,Successful Completion,,,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
390195,DC Infrastructure Academy,101,Orientation,8/13/2018,8/13/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,8/9/2019,,,Unknown Status,2/24/2020,,                              ,,,,,,,,,,,,,,
209457,DC Infrastructure Academy,101,Orientation,8/14/2018,8/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
79286,DC Infrastructure Academy,101,Orientation,8/14/2018,8/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,6,6/5/2019,,,Successful Completion Employed,2/25/2020,,12/28/2018,Sodexo,Alexandria,VA,Cashier,20,14.7,0,0,9,0,454390,,,
39465,DC Infrastructure Academy,101,Orientation,8/14/2018,8/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
174920,DC Infrastructure Academy,101,Orientation,8/14/2018,8/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/21/2019,,                              ,,,,,,,,,,,,,,
101152,DC Infrastructure Academy,101,Orientation,8/14/2018,8/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
205127,DC Infrastructure Academy,101,Orientation,8/14/2018,8/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,6/24/2019,,6/14/2019,Walmart,Alexandria,VA,laborer,40,14,1,1,9,0,452210,,,
205127,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/20/2018,8/21/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,6/24/2019,,6/14/2019,Walmart,Alexandria,VA,laborer,40,14,1,1,9,0,452210,,,
205127,DC Infrastructure Academy,608,1K Opportunities,8/21/2018,8/21/2018,Successful Completion,,,,,,,Successful Completion Employed,6/24/2019,,6/14/2019,Walmart,Alexandria,VA,laborer,40,14,1,1,9,0,452210,,,
205127,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,8/31/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Successful Completion Employed,6/24/2019,,6/14/2019,Walmart,Alexandria,VA,laborer,40,14,1,1,9,0,452210,,,
205127,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/28/2018,Successful Completion,,,,,,,Successful Completion Employed,6/24/2019,,6/14/2019,Walmart,Alexandria,VA,laborer,40,14,1,1,9,0,452210,,,
207412,DC Infrastructure Academy,101,Orientation,8/14/2018,8/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
3844,DC Infrastructure Academy,101,Orientation,8/15/2018,8/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/21/2019,,                              ,,,,,,,,,,,,,,
98953,DC Infrastructure Academy,101,Orientation,8/15/2018,8/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/16/2019,,                              ,,,,,,,,,,,,,,
305190,DC Infrastructure Academy,101,Orientation,8/15/2018,8/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,9/18/2019,,5/14/2019,Sodexo-Howard University,Washington,DC,Utility Worker,40,14,0,0,9,0,722110,,,
305190,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/21/2018,8/21/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,9/18/2019,,5/14/2019,Sodexo-Howard University,Washington,DC,Utility Worker,40,14,0,0,9,0,722110,,,
305190,DC Infrastructure Academy,608,1K Opportunities,8/21/2018,8/21/2018,Successful Completion,,,,,,,Successful Completion Employed,9/18/2019,,5/14/2019,Sodexo-Howard University,Washington,DC,Utility Worker,40,14,0,0,9,0,722110,,,
431308,DC Infrastructure Academy,101,Orientation,8/15/2018,8/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/17/2019,,                              ,,,,,,,,,,,,,,
402989,DC Infrastructure Academy,101,Orientation,8/15/2018,8/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
480140,DC Infrastructure Academy,101,Orientation,8/15/2018,8/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
480140,DC Infrastructure Academy,313,Enrolled In State And Local Training,8/27/2018,8/29/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
480140,DC Infrastructure Academy,608,1K Opportunities,8/28/2018,8/28/2018,Successful Completion,,,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
94689,DC Infrastructure Academy,101,Orientation,8/15/2018,8/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
209325,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
209325,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
480272,DC Infrastructure Academy,101,Orientation,8/15/2018,8/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
480273,DC Infrastructure Academy,101,Orientation,8/15/2018,8/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
207996,DC Infrastructure Academy,101,Orientation,8/15/2018,8/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
207996,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/4/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
207996,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/4/2018,Unsuccessful Completion - Dropped Out,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
9915,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
9915,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
67438,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/21/2019,,                              ,,,,,,,,,,,,,,
480309,DC Infrastructure Academy,893,Unsubsidized Employment,9/9/2018,9/9/2018,Successful Completion,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
480309,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
480309,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/4/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
480309,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/4/2018,Unsuccessful Completion - Dropped Out,,,,,,,Unknown Status,4/15/2020,,                              ,,,,,,,,,,,,,,
40204,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
480319,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/16/2019,,                              ,,,,,,,,,,,,,,
465131,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
